,RH,SR,Temperature,WBGT,Wind
464,40.420975,2621933.0,28.339325,21.524515,3.599938
465,36.795593,2346899.0,28.930939,21.533058,3.2275789
466,39.037994,1968562.0,28.017517,21.035103,2.9273896
467,37.714966,1421414.0,28.174896,20.94811,2.7367513
468,38.72344,756494.06,28.09134,21.554735,2.2505786
469,41.520752,127627.56,26.984467,20.395344,2.1031559
470,45.548977,3.5999988e-12,24.982086,18.957712,2.218846
471,47.17029,3.5999988e-12,23.481415,17.821407,2.3236115
472,45.112957,3.5999988e-12,23.848969,17.964958,2.336082
473,50.730713,3.5999988e-12,22.24942,17.04861,2.4073246
474,50.91979,3.5999988e-12,22.009064,16.864084,2.335543
475,51.077114,3.5999988e-12,21.940338,16.818619,2.3157797
476,57.067944,3.5999988e-12,20.640045,16.121225,2.3494003
477,58.80589,3.5999988e-12,20.55722,16.15218,2.5947976
478,65.95457,3.5999988e-12,18.966766,15.211339,2.7116022
479,67.64214,3.5999988e-12,18.74057,15.108382,2.828829
480,68.78121,3.5999988e-12,19.02597,15.424374,2.9028137
481,70.36885,3.5999988e-12,19.017944,15.509382,2.9710193
482,68.634254,26546.48,19.440002,15.78245,3.3795335
483,65.955765,467979.38,20.285645,16.730566,3.9642267
484,63.91448,1145582.0,20.614868,17.451427,4.8078
485,44.970882,1791278.0,24.942627,19.195019,5.5486503
486,39.00416,2149782.0,26.013336,19.466677,5.831133
487,39.472107,1992714.0,26.057526,19.534557,5.5409746
488,36.85233,2139625.0,27.44107,20.345797,5.025925
489,36.29693,1750752.0,27.66336,20.415434,4.343518
490,38.854416,1530267.0,26.63266,19.871763,4.186104
491,40.051468,1238357.0,26.985382,20.252169,3.6331015
492,41.41615,692529.25,26.994629,20.81734,2.6615322
493,44.478653,134119.5,25.547943,19.463127,2.1033719
494,49.76791,3.5999988e-12,23.039093,17.639677,2.4722955
495,48.900455,3.5999988e-12,22.739532,17.30185,2.8313391
496,48.658077,3.5999988e-12,22.85727,17.337757,3.0677762
497,55.213863,3.5999988e-12,21.242157,16.452206,3.104517
498,55.78746,3.5999988e-12,21.217865,16.471104,3.032911
499,56.523907,3.5999988e-12,21.107513,16.427517,3.1503553
500,60.240303,3.5999988e-12,20.404083,16.072058,3.2602756
501,60.485535,3.5999988e-12,20.093994,15.820572,3.6166334
502,64.84569,3.5999988e-12,19.015991,15.158747,3.7873118
503,67.016556,3.5999988e-12,18.782837,15.084467,3.7947724
504,69.19751,3.5999988e-12,18.78009,15.210319,3.7018518
505,71.69739,3.5999988e-12,18.633606,15.226782,3.7104473
506,69.70365,24908.04,19.797089,16.166029,3.726208
507,67.73517,422205.56,20.313019,16.832512,4.0392256
508,62.817265,1089253.6,20.411407,17.15363,4.232727
509,49.243443,1619875.0,24.412842,19.169695,4.2490654
510,41.47622,2157949.0,25.687836,19.470852,4.1587114
511,40.708984,2165793.0,25.915375,19.571371,3.7558672
512,37.15497,2014789.0,27.024872,20.041939,3.0273921
513,35.41932,2132215.0,27.745758,20.418201,2.2876225
514,39.9344,1831246.0,27.230133,20.49562,1.7822843
515,38.188313,1161280.5,27.510284,20.450424,1.8107524
516,38.819393,440253.62,27.496857,20.877449,1.6136886
517,38.771965,76383.11,27.569305,20.632792,1.593882
518,51.295845,3.5999988e-12,24.487518,19.043394,1.8640263
519,53.081238,3.5999988e-12,23.451385,18.300606,1.6979325
520,52.795444,3.5999988e-12,23.374908,18.207996,1.7522845
521,61.797134,3.5999988e-12,20.944855,16.738714,1.5877254
522,60.194088,3.5999988e-12,21.052704,16.745836,1.3495917
523,59.051968,3.5999988e-12,21.27414,16.863989,1.3481338
524,62.344448,3.5999988e-12,19.915558,15.870724,1.6091073
525,63.33183,3.5999988e-12,19.705048,15.738813,1.7566328
526,59.87143,3.5999988e-12,20.173645,15.9122715,2.1161747
527,61.040833,3.5999988e-12,19.946747,15.781666,2.2832286
528,62.556602,3.5999988e-12,19.80194,15.742353,2.4707866
529,64.54358,3.5999988e-12,19.742523,15.804198,2.7224815
530,66.67577,13721.496,19.98288,16.130589,3.111909
531,72.16452,187397.06,19.824738,16.481142,3.4073992
532,75.908745,569572.3,19.187958,16.45065,3.8854902
533,65.57509,1065790.8,22.577179,19.260912,3.9696567
534,59.941685,1536845.0,23.661835,20.19697,3.9580624
535,57.961536,1798594.0,23.87326,19.575186,3.640174
536,53.767418,1871675.0,25.49234,20.55411,3.3285506
537,54.455208,1526360.0,25.743073,20.804617,2.8456774
538,57.49973,1375937.0,24.35904,20.553774,2.3124697
539,55.48174,974754.6,24.684357,20.356274,2.1027572
540,55.703568,639428.0,24.787262,20.223846,1.6236194
541,63.403084,122791.99,23.707306,19.44668,1.4778138
542,69.991264,3.5999988e-12,21.883636,18.128284,1.8109964
543,70.03899,3.5999988e-12,21.608856,17.875998,1.8465376
544,67.84613,3.5999988e-12,21.878143,17.977839,1.7240729
545,73.33725,3.5999988e-12,20.21756,16.82384,1.5792468
546,72.45726,3.5999988e-12,20.468048,16.99097,1.7423215
547,71.90685,3.5999988e-12,20.67044,17.131466,1.9769759
548,79.145386,3.5999988e-12,18.823517,15.886144,1.5445689
549,78.11041,3.5999988e-12,19.145538,16.120558,1.6492321
550,78.48692,3.5999988e-12,18.733307,15.764857,1.5608995
551,81.50914,3.5999988e-12,18.272736,15.50209,1.7483823
552,81.52457,3.5999988e-12,18.417877,15.634883,1.8455282
553,81.90273,3.5999988e-12,18.4122,15.649968,1.8735535
554,80.05077,21874.176,19.494324,16.569416,1.9223521
555,77.0123,412987.94,20.342316,17.49121,2.2294974
556,70.93311,1030715.94,20.458496,17.707306,2.6908846
557,58.207558,1524219.0,24.34732,20.703325,2.722345
558,52.173744,1851204.0,25.562714,20.447174,2.5251858
559,51.694454,2079141.0,25.56491,20.42313,2.1054943
560,46.70435,2091244.0,26.967499,21.065144,1.5106933
561,46.05368,1830126.0,27.127045,21.103079,0.9383438
562,46.44373,1354655.0,26.838593,20.882608,0.72323626
563,46.274445,776193.94,27.002533,21.540094,0.9931652
564,48.966343,534508.06,26.983368,21.529911,1.266941
565,51.829674,108087.875,25.937836,20.478695,1.5510473
566,61.739777,3.5999988e-12,22.495636,18.094496,1.8563366
567,63.37654,3.5999988e-12,22.280853,18.002954,2.169562
568,60.31062,3.5999988e-12,22.868134,18.297848,2.2852988
569,65.13655,3.5999988e-12,20.845367,16.844568,2.0362542
570,63.47919,3.5999988e-12,21.12027,16.981133,1.9986075
571,67.020355,3.5999988e-12,20.300812,16.46455,2.4203238
572,70.68914,3.5999988e-12,18.705292,15.277708,2.0536315
573,71.31796,3.5999988e-12,18.491241,15.125436,1.9830421
574,76.52434,3.5999988e-12,17.092987,14.161582,1.8537377
575,77.5466,3.5999988e-12,16.986542,14.115573,1.9488208
576,75.386215,3.5999988e-12,17.940155,14.848443,2.2804697
577,74.281586,3.5999988e-12,18.164825,14.978498,2.703318
578,70.3057,27506.645,19.81485,16.22203,3.026582
579,67.294815,472561.62,20.880035,17.353525,3.3615665
580,67.92673,1176665.0,20.915405,18.014038,3.9571548
581,53.78883,1829609.0,25.445953,20.512308,4.189273
582,50.6979,2331500.0,26.42221,21.069494,4.1598907
583,48.978043,2623330.0,26.562927,21.032154,3.8542495
584,39.476364,2692512.0,28.625061,21.649612,3.2041557
585,37.379337,2488265.0,29.037384,21.703827,2.6280556
586,37.36578,1892569.0,27.693207,20.576412,2.5481412
587,38.50157,1487398.0,27.87912,20.812393,2.5651827
588,39.576305,798428.44,27.897736,21.525684,2.1323311
589,40.98942,156903.25,27.048615,20.409067,2.2520657
590,53.072243,3.5999988e-12,23.247345,18.08083,2.2945652
591,52.264248,3.5999988e-12,22.742828,17.584734,2.3242652
592,50.338192,3.5999988e-12,23.12912,17.76707,2.3474543
593,55.628384,3.5999988e-12,21.284088,16.578608,2.300117
594,56.466286,3.5999988e-12,21.172272,16.534788,2.3931572
595,57.54904,3.5999988e-12,21.165924,16.591473,2.627238
596,62.25663,3.5999988e-12,19.704132,15.626412,2.804963
597,63.38054,3.5999988e-12,19.661957,15.630019,3.0199182
598,66.95148,3.5999988e-12,19.080475,15.341054,3.3905797
599,68.99391,3.5999988e-12,18.94931,15.347646,3.329953
600,70.19046,3.5999988e-12,19.057343,15.514816,3.0820234
601,74.14982,3.5999988e-12,18.709381,15.457234,2.8453126
602,73.79018,27980.105,19.843048,16.488718,2.8406472
603,72.49884,478347.38,20.73236,17.573626,3.079166
604,71.06269,1185409.0,20.99939,18.31036,3.294184
605,56.32831,1842768.0,25.275116,20.627007,3.6383374
606,47.09419,2349472.0,26.469574,20.721252,4.322313
607,44.55375,2647674.0,26.546753,20.540108,4.2321644
608,35.200573,2696963.0,28.428589,20.982208,3.871113
609,32.992966,2498940.0,28.907562,21.066425,3.479695
610,36.132263,2094254.0,27.460052,20.274025,3.1207614
611,35.26067,1481187.0,27.589874,20.2115,3.051871
612,37.991245,777745.2,27.411102,20.934374,2.2715156
613,41.392086,158647.69,26.224274,19.761766,2.2378175
614,53.605957,3.5999988e-12,22.18863,17.220577,2.1368947
615,53.049202,3.5999988e-12,21.692413,16.765942,2.0204046
616,52.18649,3.5999988e-12,21.92746,16.891325,2.2323008
617,55.761562,3.5999988e-12,20.437592,15.869047,2.2548864
618,54.617893,3.5999988e-12,21.017365,16.284027,2.2871375
619,53.85778,3.5999988e-12,21.55716,16.689995,2.301518
620,60.146935,3.5999988e-12,20.185028,15.935387,2.1991212
621,59.933018,3.5999988e-12,20.361115,16.070845,2.26284
622,62.40493,3.5999988e-12,19.24936,15.256438,2.428916
623,63.21389,3.5999988e-12,19.26297,15.31118,2.569129
624,65.434975,3.5999988e-12,18.97293,15.185635,2.728007
625,67.93496,3.5999988e-12,18.808533,15.187449,2.7473643
626,67.76419,26418.492,19.117523,15.4444065,3.0477657
627,67.03683,398334.2,20.289276,16.746056,3.4680796
628,62.91554,1052072.8,20.915985,17.57191,4.3200555
629,52.430145,1731962.0,24.583466,19.635502,5.1010265
630,47.760666,2234292.0,25.33313,19.841269,5.6767035
631,45.700626,2428874.0,25.46759,19.759888,5.3948464
632,39.760826,2466774.0,26.786346,20.189817,4.9693646
633,35.957478,2282155.0,27.772339,20.51656,4.540386
634,37.560776,1870180.0,26.73175,19.843132,4.3246274
635,37.219845,1285598.0,26.710724,19.728554,4.203234
636,37.47988,724603.06,26.563263,20.040018,3.4627414
637,42.188175,153896.56,25.518402,19.246988,2.1842308
638,50.613586,3.5999988e-12,22.003387,16.8477,2.1726136
639,51.818645,3.5999988e-12,20.80716,15.928822,2.1607628
640,50.594692,3.5999988e-12,20.901031,15.921518,2.2383275
641,58.790916,3.5999988e-12,18.91098,14.761325,2.2705579
642,58.089237,3.5999988e-12,19.166473,14.933407,2.3286953
643,58.152344,3.5999988e-12,19.39859,15.13684,2.2582293
644,62.785126,3.5999988e-12,16.793,13.199632,2.094668
645,67.29544,3.5999988e-12,16.772675,13.406586,2.13793
646,74.12052,3.5999988e-12,15.584686,12.713829,2.004336
647,76.656555,3.5999988e-12,15.591461,12.84023,1.8307918
648,75.34372,3.5999988e-12,16.117096,13.234517,2.0349085
649,78.59357,3.5999988e-12,16.061798,13.338579,2.107901
650,75.07999,27967.64,18.177765,15.064914,2.416564
651,73.90343,476518.0,18.813843,15.9353075,2.780423
652,71.42051,1173225.0,19.059265,16.566608,3.562989
653,61.212845,1838162.0,22.451416,18.657278,4.44893
654,49.565502,2343896.0,26.246643,20.800768,4.574619
655,47.88559,2287931.0,26.134003,20.52144,4.081631
656,41.873215,2461661.0,27.074432,20.65358,3.3949003
657,40.96654,2114540.0,27.132996,20.563234,2.616698
658,41.38406,1885773.0,26.566559,20.132082,1.8031908
659,40.512833,1215797.0,26.492767,20.851944,1.5848942
660,40.350784,723329.6,26.667267,20.548805,1.7829895
661,41.414528,165122.94,26.501068,20.05693,1.670501
662,56.76424,3.5999988e-12,21.91446,17.233253,1.7593734
663,57.265633,3.5999988e-12,21.090485,16.539768,1.9985023
664,56.48333,3.5999988e-12,21.05655,16.448685,2.1671855
665,61.288387,3.5999988e-12,19.010956,15.000833,2.076541
666,61.37179,3.5999988e-12,19.227448,15.195454,1.9935787
667,62.00874,3.5999988e-12,19.220978,15.225972,2.0259216
668,64.423744,3.5999988e-12,18.223663,14.499713,2.1582947
669,64.61613,3.5999988e-12,18.151459,14.446838,2.193512
670,67.45124,3.5999988e-12,17.18869,13.762051,2.4303555
671,67.48974,3.5999988e-12,17.252228,13.816871,2.4914658
672,71.732414,3.5999988e-12,17.121307,13.927095,2.3474247
673,72.36144,3.5999988e-12,17.17868,14.015366,2.1537924
674,70.79115,28953.164,18.860931,15.450755,1.9367205
675,63.473774,483443.3,20.181915,16.549246,2.1124382
676,62.84963,1194051.0,21.278992,18.051859,2.4523468
677,52.894737,1859077.0,24.422607,19.559406,2.7224777
678,45.353138,2365459.0,26.21289,20.324234,2.8670533
679,44.16102,2628442.0,26.204163,20.217043,2.4612768
680,38.65424,2655242.0,27.435608,20.599836,1.8858033
681,36.892857,2227313.0,27.8349,20.667933,1.5843812
682,40.853405,1744386.0,26.758759,20.212849,1.3949068
683,39.137875,1277764.0,27.004486,20.169874,1.6304096
684,40.563374,558979.9,27.063782,20.754152,1.8591363
685,42.224926,123933.875,26.461212,20.057068,1.7288728
686,49.09705,3.5999988e-12,23.067596,17.654137,1.8794852
687,49.72367,3.5999988e-12,22.522247,17.238672,1.9085261
688,50.33544,3.5999988e-12,22.497406,17.24657,2.1284115
689,54.486584,3.5999988e-12,21.024628,16.292385,2.095011
690,55.19617,3.5999988e-12,21.124725,16.449875,1.7126567
691,56.723816,3.5999988e-12,20.952545,16.453566,1.1254109
692,62.033993,3.5999988e-12,19.322968,15.446401,0.5285237
693,63.37224,3.5999988e-12,19.168365,15.372266,0.6170977
694,70.90205,3.5999988e-12,17.434418,14.20288,1.2179023
695,72.53555,3.5999988e-12,17.361786,14.209704,1.4816477
696,72.30709,3.5999988e-12,17.853912,14.618564,1.8475184
697,74.371666,3.5999988e-12,17.358246,14.278683,2.135691
698,76.10573,25176.766,18.345978,15.2773485,2.2034397
699,67.125145,459416.8,20.489685,17.007862,2.8427417
700,65.997635,1071133.6,20.443756,17.375532,3.329432
701,55.65689,1781178.0,24.800903,20.144579,3.2803297
702,48.52241,2275106.0,25.9263,20.415016,3.1012442
703,44.876423,2654180.0,26.054657,20.174458,2.4273665
704,37.95882,2245710.0,27.601776,20.609211,1.9149348
705,36.15803,1981765.0,27.830078,20.55352,1.7023785
706,38.022842,1530361.0,26.920074,20.00596,2.3769417
707,36.98734,1097675.2,27.172607,20.87188,2.683344
708,40.176697,503546.75,26.97699,20.540895,2.475858
709,39.193874,130460.69,26.502716,19.770693,2.1868708
710,49.263916,3.5999988e-12,23.684052,18.145182,2.4988852
711,53.06494,3.5999988e-12,22.244537,17.195784,2.7392902
712,53.019356,3.5999988e-12,22.383392,17.266203,3.0005562
713,55.72663,3.5999988e-12,20.09024,15.51214,3.242289
714,56.317,3.5999988e-12,20.046234,15.512885,3.209351
715,57.904953,3.5999988e-12,19.74002,15.38061,2.9966588
716,64.16457,3.5999988e-12,17.896088,14.185484,2.6958473
717,64.804504,3.5999988e-12,17.768341,14.121733,2.369798
718,69.12666,3.5999988e-12,16.34262,13.124157,2.2765155
719,70.39572,3.5999988e-12,16.182892,13.050141,2.212618
720,70.085884,3.5999988e-12,16.943024,13.689467,2.2816677
721,71.15644,3.5999988e-12,16.971588,13.766011,2.3778458
722,64.6987,29912.672,19.32843,15.477646,2.6943157
723,63.005543,487666.0,20.404236,16.659027,3.0864904
724,61.542343,1197836.0,20.39798,17.14884,3.7617013
725,49.835106,1829766.0,24.656067,19.449951,4.1003184
726,45.02587,2369756.0,25.808563,19.960608,4.0964785
727,42.847294,2647230.0,25.91394,19.84559,3.5464969
728,36.50789,2724286.0,27.682373,20.555794,2.9326937
729,34.249294,2493919.0,28.259766,20.71713,2.4860497
730,38.262012,2154747.0,26.970367,20.1369,2.2963166
731,37.84396,1558012.0,26.972076,20.02975,2.4120536
732,39.102356,845280.5,26.906342,20.6665,2.4471104
733,41.890945,191235.25,25.712372,19.416798,2.140023
734,48.172997,3.5999988e-12,22.319489,16.930695,2.268436
735,46.716602,3.5999988e-12,21.65091,16.256454,2.5717847
736,43.76681,3.5999988e-12,21.99408,16.306604,2.9329
737,47.114273,3.5999988e-12,19.79837,14.725136,3.1875186
738,46.8325,3.5999988e-12,19.685577,14.61703,3.431412
739,47.359695,3.5999988e-12,19.600647,14.581789,3.4514964
740,52.02769,3.5999988e-12,18.205017,13.733856,3.175054
741,53.556995,3.5999988e-12,17.98996,13.680564,2.742036
742,60.736202,3.5999988e-12,17.382416,13.581033,2.3040836
743,61.46505,3.5999988e-12,17.43515,13.659425,2.4147956
744,56.90521,3.5999988e-12,18.256744,14.087358,2.708286
745,59.096336,3.5999988e-12,18.402252,14.326809,2.8629487
746,65.136734,30757.754,19.19992,15.361683,3.0136745
747,62.934963,493337.06,20.704865,16.922604,3.3691788
748,61.673767,1212929.0,21.152618,17.829134,4.113996
749,49.963814,1883408.0,24.710693,19.513433,4.476292
750,44.0421,2396191.0,26.079498,20.07921,4.280512
751,42.716415,2697850.0,26.147034,20.02398,3.7151632
752,37.10074,2761314.0,27.876099,20.779942,3.22666
753,35.396645,2582998.0,28.237488,20.844706,2.7099786
754,40.392998,2173294.0,27.214142,20.569988,2.645882
755,39.511806,1570489.0,27.304688,20.480234,2.4720025
756,41.310295,857784.75,27.259918,21.211615,2.1297255
757,43.187843,195446.06,26.436615,20.139805,2.1871355
758,52.111435,3.5999988e-12,22.000824,16.949633,2.2077873
759,52.6524,3.5999988e-12,20.890167,16.05387,2.150878
760,50.946255,3.5999988e-12,20.963531,16.000463,2.1779788
761,55.68136,3.5999988e-12,19.199127,14.822783,2.2321892
762,54.509117,3.5999988e-12,19.433746,14.946335,2.2759318
763,54.446423,3.5999988e-12,19.465912,14.967014,2.3223755
764,58.95673,3.5999988e-12,18.210297,14.175018,2.4043984
765,58.184105,3.5999988e-12,17.973969,13.937115,2.3483098
766,65.058495,3.5999988e-12,16.95169,13.43785,2.3920982
767,67.10616,3.5999988e-12,16.929108,13.520851,2.4547868
768,67.1363,3.5999988e-12,17.605316,14.091142,2.8902366
769,67.69381,3.5999988e-12,17.752228,14.227211,3.118967
770,68.35337,31448.758,19.304138,15.648949,3.2926288
771,68.399704,496395.3,20.158752,16.79929,3.7030277
772,68.56811,1215950.0,20.355225,17.585175,4.4044266
773,57.649654,1885853.0,24.340363,19.95594,4.8356333
774,49.148445,2401707.0,26.307037,20.812737,4.8757467
775,47.602978,2703919.0,26.439636,20.78833,4.2443194
776,41.31638,2767357.0,28.084076,21.438456,3.45367
777,39.683716,2586055.0,28.51712,21.576443,2.7435596
778,37.78733,2175419.0,27.802643,20.740667,2.0912578
779,36.876183,1576326.0,27.936188,20.677784,1.7921052
780,41.214943,861562.06,28.039948,21.923653,1.5857623
781,39.16927,198710.12,28.22995,21.282082,1.9516878
782,49.105732,3.5999988e-12,24.164825,18.558096,2.2471533
783,56.957066,3.5999988e-12,21.878204,17.175896,2.4208653
784,57.39864,3.5999988e-12,21.68631,17.036104,2.5125952
785,61.957317,3.5999988e-12,19.707,15.62494,2.424021
786,59.180992,3.5999988e-12,20.296051,15.962031,2.3613982
787,57.755566,3.5999988e-12,20.631683,16.138714,2.8022811
788,61.71449,3.5999988e-12,19.248627,15.1708555,3.0568502
789,64.17801,3.5999988e-12,19.078156,15.197018,2.909061
790,70.417984,3.5999988e-12,17.369476,14.065979,2.7041771
791,73.8762,3.5999988e-12,16.898285,13.842592,2.279738
792,74.56323,3.5999988e-12,17.33432,14.268173,2.1090977
793,74.7838,3.5999988e-12,17.412262,14.347714,2.1542997
794,70.50388,32767.32,19.92923,16.387363,2.1597075
795,63.93726,507953.75,21.377869,17.670021,1.8872976
796,64.37031,1235866.0,21.391327,18.316473,1.9015702
797,52.360016,1906141.0,25.90982,20.76713,2.1663086
798,45.350773,2419384.0,27.188477,21.131413,2.359623
799,43.42904,2715002.0,27.31137,21.046839,2.2260802
800,38.00987,2778477.0,28.782715,21.607832,1.8209127
801,35.631245,2598740.0,29.346832,21.744432,1.5075936
802,38.67634,2187503.0,28.71286,21.571154,1.66075
803,37.956516,1585736.0,28.75943,21.458702,1.8322943
804,38.535862,869266.06,28.810272,22.28244,1.7665592
805,44.236282,203024.12,27.642975,21.285532,2.0546122
806,53.627293,3.5999988e-12,23.447906,18.30743,2.1341028
807,56.940365,3.5999988e-12,22.266632,17.522955,2.2201755
808,56.385113,3.5999988e-12,22.609894,17.78616,2.1428056
809,57.153107,3.5999988e-12,21.759796,17.1163,1.9063967
810,58.51856,3.5999988e-12,21.576202,17.073782,1.5717924
811,58.85425,3.5999988e-12,21.599518,17.13582,1.3391218
812,64.45401,3.5999988e-12,19.450287,15.574436,1.9442608
813,66.56189,3.5999988e-12,19.028961,15.314793,2.3220377
814,76.24167,3.5999988e-12,16.059723,13.216208,2.5038376
815,76.5117,3.5999988e-12,16.22757,13.37757,2.4731386
816,75.06213,3.5999988e-12,17.162384,14.133163,2.4212039
817,77.02185,3.5999988e-12,16.926788,14.025618,2.3500357
818,76.10268,33611.914,18.915741,15.80316,2.1804154
819,64.08915,512690.38,21.27362,17.610071,1.5679944
820,60.437233,1246427.0,22.157013,18.73133,1.9375291
821,45.087727,1925327.0,26.945587,20.850409,2.7615676
822,40.523056,2446406.0,27.381714,20.747179,2.8752956
823,39.808956,2754874.0,27.463287,20.763441,2.5596938
